file,id_sente,id_article,domain,year,sentences,classe
C51_Estadao_08-09-2022_17h50,2531,c51e,world,2022,"O movimento republicano australiano, por exemplo, ganhou força nos últimos anos e sugeriu uma mudança do sistema de governo assim que houvesse a troca de guarda no Palácio de Buckingham.",0
C48_Folha_25-09-2022_18h04,2305,c48f,world,2022,"Seu programa é nacionalista, o que pode gerar conflitos com a União Europeia, e inclui propostas como bloqueio naval para conter a imigração.",1
C84_OGlobo_18-10-2007_16h53,5151,c84o,politics,2007,"O presidente da Câmara, Arlindo Chinaglia (PT-SP), evitou criticar o mérito da proposta, mas lembrou que as matérias sempre podem sofrer alterações e disse que primeiro a Casa vai terminar de votar os projetos infraconstitucionais da reforma política.",1
C83_Folha_01-02-2007_20h44,5046,c83f,politics,2007,"""Estou preocupado porque a eleição para a Mesa da Câmara não é a única discussão que está em jogo aqui.",-1
C43_Folha_17-07-2007_13h37,2029,c43f,politics,2007,"PGR requerer a verificação da autenticidade dos documentos adunados"", afirmou Renan no ofício.",-1
C19_OGlobo_13-04-2007_16h32,564,c19o,sports,2007,O astro argentino Diego,1
C27_Folha_17-10-2007_23h53_titulo,1090,c27f,sports,2007,Brasil deslancha no fim e goleia Equador em sua volta ao Maracanã,1
C45_OGlobo_18-10-2007_08h33,2154,c45o,culture,2007,"Os bairros preferidos dos ladrões motoqueiros são Brooklin, Itaim Bibi e Moema.",1
C23_Folha_20-07-2007_13h42,808,c23f,world,2007,"As piores enchentes dos últimos 60 anos no Reino Unido deixaram milhares de britânicos desabrigados, sem abastecimento de água ou sem energia elétrica.",1
C72_Estadao_17-10-2022_00h30,4115,c72e,politics,2022,"De acordo com Daniel Fernandes, ""Primeiro debate entre presidenciáveis no 2º turno termina empatado, melhor para Lula"".",-1
C27_Estadao_18-10-2007_00h04,1042,c27e,sports,2007,Mas foi aí que a raiva da torcida mais uma vez mexeu com a equipe brasileira.,1
C38_OGlobo_28-07-2007_00h00,1715,c38o,sports,2007,O Brasil tem ainda boas chances de medalhas neste penúltimo dia de competições:,1
C32_OGlobo_16-07-2007_12h58,1381,c32o,world,2007,"O Japão fica em uma das zonas sísmicas mais ativas do mundo, e os terremotos de grande intensidade são relativamente freqüentes, apesar de não provocarem normalmente danos significativos, já que as construções do país estão preparadas para os tremores.",1
C84_Folha_15-10-2007_00h00,5133,c84f,politics,2007,"Por unanimidade -56 votos a 0 em primeiro turno, e 58 a 0, em segundo-, os senadores estabeleceram no texto que basta uma notificação do partido à Justiça Eleitoral (no caso de presidente da República, governadores ou prefeitos) ou à Casa Legislativa (no caso de deputados e vereadores) para que os políticos que trocarem de partido percam os mandatos.",0
C20_OGlobo_19-09-2007_16h13,674,c20o,politics,2007,"O ministro da Fazenda voltou a repetir o discurso de que poderá baixar a alíquota do tributo, ou de outros impostos, no ano que vem.",0
C74_Folha_17-10-2022_15h10,4383,c74f,politics,2022,"Se a gente quiser um país melhor para todos nós, agora é a hora"", completou.",-1
C64_Estadao_14-10-2022_14h15_titulo,3529,c64e,culture,2022,"Robbie Coltrane, o Hagrid de '",0
C55_Estadao_28-09-2022_10h00,2760,c55e,politics,2022,Dados os números das empresas que divulgaram pelo menos um levantamento nos últimos 8 dias.,0
C80_Folha_17-10-2022_16h56,4800,c80f,sports,2022,"Apesar de ser, de longe, o principal artilheiro francês, ele ficou cinco anos e meio sem ser chamado para a seleção e, nesse período, parecia ter explodido todas as pontes com os dirigentes do país e com o treinador.",1
C27_Folha_17-10-2007_23h53,1058,c27f,sports,2007,"A substituição tornou o time mais ofensivo, porém os meias brasileiros tiveram mais espaços para criar.",1
C45_OGlobo_18-10-2007_08h33,2154,c45o,culture,2007,"Os bairros preferidos dos ladrões motoqueiros são Brooklin, Itaim Bibi e Moema.",1
C20_Folha_19-09-2007_13h39,645,c20f,politics,2007,"No entanto, deputados de oposição tentam obstruir a votação para adiar a aprovação da prorrogação da PEC da CPMF.",1
C75_OGlobo_17-10-2022_14h45,4499,c75o,politics,2022,"Estamos buscando imagens do local e das câmeras dos uniformes dos próprios policiais"", disse.",-1
C96_OGlobo_18-10-2022_19h49,5987,c96o,politics,2022,"Bolsonaro disse ainda que elas estavam ali para ""ganhar a vida"".",-1
C81_Estadao_07-10-2022_08h48,4859,c81e,culture,2022,"A literatura, muito além da psicanálise e da sociologia, é a grande linguagem que, ao nos encantar, nos aproxima do essencial da experiência humana e de nós mesmos.",-1
C20_Folha_19-09-2007_13h39,638,c20f,politics,2007,"Como o governo tem maioria na Câmara, a expectativa é que a PEC da CMPF seja votada ainda hoje.",0
C94_OGlobo_18-10-2022_18h30,5848,c94o,politics,2022,"Se passou, está resolvido.",-1
C92_Folha_25-10-2007_07h30,5574,c92f,politics,2007,"Isso é uma fábrica de produzir marginal"", declarou.",-1
C67_Estadao_15-10-2022_17h00,3737,c67e,politics,2022,"""A declaração de voto de Amoedo ao Lula é uma traição aos valores liberais, ao partido Novo e a todas as pessoas que criaram um partido para livrar o Brasil do lulopetismo, que tantos males causou ao Brasil.",-1
C27_OGlobo_18-10-2007_00h00,1131,c27o,sports,2007,"Um minuto depois, Love fez boa jogada pela esquerda e bateu cruzado e Viteri desviou para escanteio, não assinalado pela arbitragem.",1
C16_Folha_21-08-2006_10h14,343,c16f,politics,2006,"Muitos já desistiram de disputar as eleições de outubro, diante do desgaste provocado pela CPI dos Sanguessugas.",1
C64_Folha_14-10-2022_14h07_titulo,3548,c64f,culture,2022,"Morre Robbie Coltrane, o Hagrid de 'Harry Potter', aos 72 anos.",0
C83_Folha_01-02-2007_20h44,5062,c83f,politics,2007,"Nesta perspectiva, acho uma insensatez que duas forças políticas aliadas não encontrem uma fórmula, ainda que complexa, de sairmos desse episódio unidos"", disse ele na terça-feira passada.",-1
C66_OGlobo_15-10-2022_08h39,3728,c66o,sports,2022,"O papa me abençoou, botou a mão em mim, nunca tinha chegado perto do papa - disse, na entrevista.",-1
C44_OGlobo_02-10-2007_13h23_titulo,2092,c44o,politics,2007,Relator diz que defesa de Renan lhe garante popularidade.,0
C64_Folha_14-10-2022_14h07,3542,c64f,culture,2022,"Não à toa, ele aparece em todos os oito filmes da saga.",1
C27_OGlobo_18-10-2007_00h00,1099,c27o,sports,2007,"Aos 14, porém, Juan lançou Vagner Love, que aproveitou falha do experiente zagueiro Hurtado e acertou a trave direita, quase abrindo o placar no Maracanã.",1
C88_Folha_24-08-2008_16h57,5332,c88f,politics,2008,"Desgastada por quase um ano de crise aérea, pela tragédia do vôo 3054 e, desde o início desta semana, pela acusação de que teria apresentado um documento sem validade à juíza Cecília Marcondes, do TRF (Tribunal Regional Federal) da 3ª Região, Abreu não resistiu.",1
C6_Folha_25-09-2022_04h00,3132,c6f,politics,2022,"Uma das hipóteses é que bolsonaristas esconderiam o voto devido à alta rejeição do presidente, repudiado por mais da metade do eleitorado.",0
C19_OGlobo_13-04-2007_16h32,564,c19o,sports,2007,O astro argentino Diego,1
C76_Estadao_18-10-2022_5h17,4517,c76e,daily,2022,Cláudio Salituro tomou posse como vice-presidente de Tecnologia e Digital em fevereiro de 2019.,0
C55_Estadao_28-09-2022_10h00,2786,c55e,politics,2022,"Considerando apenas os votos válidos, ou seja, sem contar brancos, nulos e indecisos, Lula tem 52% e Bolsonaro, 36%",0
C96_OGlobo_18-10-2022_19h49,5995,c96o,politics,2022,"Na entrevista ao podcast, Lula disse que Bolsonaro ""percebeu que fez bobagem"".",-1
C91_Estadao_15-12-2007_00h00,5490,c91e,politics,2007,"""Até que o Estado se pronuncie oficialmente sobre o caso, até que as tropas sejam definitivamente retiradas, nada muda no meu protesto"", afirma.",-1
C74_Folha_17-10-2022_15h10,4356,c74f,politics,2022,"""Nas primárias, quando Macri [se confunde com Alberto Fernández] visitou Lula na cadeia, se esse pessoal entrar [na Presidência da Argentina] vão entrar na linha da Venezuela"", disse.",-1
C25_Folha_30-12-2021_12h20,932,c25f,culture,2021,"Na sequência veio ""A Asa Esquerda do Anjo"", de 1981, que ecoava o passado da autora.",1
C53_OGlobo_19-09-2022_08h56,2670,c53o,politics,2022,"""O Ipec divulgou uma nova pesquisa contratada pela TV Globo sobre a intenção de voto para as eleições presidenciais.",-1
C75_Folha_17-10-2022_15h04_titulo,4492,c75f,politics,2022,"Falar em atentado contra Tarcísio é prematuro, e câmeras irão esclarecer, diz secretário de SP.",-1
C21_OGlobo_06-08-2007_16h23,716,c21o,daily,2007,"Desde segunda-feira passada (30), a Infraero realiza o ""desemborrachamento"" da pista de 3,7 km para retirar da pista o excesso de borracha dos pneus das aeronaves e assim melhorar o atrito.",0
C11_Folha_08-08-2006,123,c11f,daily,2006,"O procurador-geral de Justiça, Rodrigo Rebello Pinho, disse que os promotores não vão se intimidar com o ataque, atribuído ao PCC.",0
C5_Folha_31-08-2007,2439,c5f,politics,2007,"Se Barat saísse antes das indicações, inviabilizaria os trabalhos no órgão.",1
C12_OGlobo_14-08-2006_10h39,176,c12o,world,2006,"O drama humano enfrentado pelo país é sério e recorrente, já que há mais de dez anos a Coréia do Norte vem sofrendo continuamente com inundações, tufões e secas, o que em 2004 levou a Cruz Vermelha a classificar a situação de ""desastre constante"".",1
C89_OGlobo_31-10-2007_14h42,5423,c89o,politics,2007,"Pai do atual governador da Paraíba, Cássio Cunha Lima (PSDB), Ronaldo Cunha Lima responde a uma ação penal instaurada por tentativa de homicídio contra o ex-governador da Paraíba,Tarcísio de Miranda Buriti, ocorrida no dia 5 de dezembro de 1993.",0
C87_Estadao_21-07-2007_00h00,5274,c87e,politics,2007,"Desde o acidente com o Boeing da Gol, em 29 de setembro, a queda de Waldir Pires é dada como certa.",0
C54_Folha_28-09-2022_06h25,2724,c54f,politics,2022,"Barbosa foi indicado à cadeira na corte pelo ex-presidente, mas depois tornou-se algoz do PT.",1
C97_Folha_18-10-2022_20h42,6045,c97f,politics,2022,"O número total tende a ultrapassar muito o de 2018, que também não foi pequeno"", disse à Folha o procurador-geral do Trabalho, José de Lima Ramos Pereira, na sexta.",-1
C65_Estadao_14-10-2022_11h56,3594,c65e,culture,2022,Mais do que justiça?,-1
C73_OGlobo_17-10-2022_06h14,4292,c73o,sports,2022,"Ele passou duas horas na sessão e foi dispensado pelo juiz, mas terá que voltar para prestar depoimento, o que deve acontecer na sexta-feira (21).O julgamento, que acontecerá entre 17 e 31 de outubro, marca a etapa final de um grande imbróglio que o brasileiro enfrentou na Justiça espanhola e que causou a demissão do então presidente do Barcelona, Sandro Rossel, além do desgaste do jogador na Espanha.",1
C80_Estadao_18-10-2022_08h13,4784,c80e,sports,2022,"O atacante Vinicius Júnior, do Real Madrid, foi o brasileiro mais bem ranqueado na Bola de Ouro.",0
C22_OGlobo_24-07-2007_10h00,782,c22o,daily,2007,"Mesmo com a neblina, Cumbica não chegou a fechar nenhuma vez desde sua abertura.",0
C16_Estadao_21-08-2006,324,c16e,politics,2006,"Já Capixaba, acusado de ter recebido R$ 646 mil, considera seriamente a hipótese de renunciar.",1
C43_Folha_17-07-2007_13h37,2031,c43f,politics,2007,"Renan é alvo de um processo por quebra de decoro acusado de receber recursos da construtora Mendes Junior para pagamento de despesas pessoais, como aluguel e pensão para a jornalista Mônica Veloso, com quem tem uma filha.",0
C92_Folha_25-10-2007_07h30,5576,c92f,politics,2007,"O governador Sérgio Cabral Filho (PMDB), 44 anos, propõe a legalização do aborto como forma de conter a violência no Rio de Janeiro.",0
C35_Folha_22-09-2022_16h54,1569,c35f,world,2022,Esse tabu está agora enfraquecido.,1
C32_OGlobo_16-07-2007_12h58,1379,c32o,world,2007,"O fornecimento de luz em 56 mil residências na região de Niigata e Nagano (centro) foi interrompido, e 60 mil lares estão tendo problemas para obter água potável.",0
C16_Estadao_21-08-2006,316,c16e,politics,2006,Ele não quis arriscar a chance de assumir a prefeitura de Vitória da Conquista.,1
C80_Folha_17-10-2022_16h56,4809,c80f,sports,2022,"Em uma das maiores reviravoltas já registradas no futebol europeu, o jogador que era sombra de Cristiano Ronaldo e se tornou um pária do futebol francês foi escolhido o melhor do mundo pela revista France Football.",1
C73_Folha_17-10-2022_08h43,4283,c73f,sports,2022,"Os outros acusados são três pessoas jurídicas: Barcelona, Santos e a empresa fundada pelos pais de Neymar para administrar sua carreira.",0
C59_Folha_27-09-2022_10h13_titulo,3061,c59f,politics,2022,"Formulador do Real, André Lara Resende declara apoio a Lula no 1º turno.",0
C93_OGlobo_14-12-2006_14h15_titulo,5747,c93o,politics,2006,PARLAMENTARES AUMENTAM,0
C18_Estadao_16-04-2007_13h44,468,c18e,world,2007,"Entre os mortos está o próprio autor dos disparos, mas ainda não foi confirmado se ele foi atingido pela polícia ou se cometeu suicídio.",0
C24_Estadao_14-12-2021_07h05,841,c24e,politics,2021,A lei sancionada prevê que a pena de reclusão seja aplicada a condenações mais severas e o regime de cumprimento pode ser fechado.,0
C21_Estadao_06-08-2007_15h40,683,c21e,daily,2007,"A pista principal do Aeroporto Internacional de São Paulo (Cumbica), em Guarulhos, será totalmente reformada em março de 2008, segundo informações do Ministério da Defesa anunciadas nesta segunda-feira, 6.",0
C73_Estadao_17-10-2022_09h18,4261,c73e,sports,2022,"A ação foi apresentada há sete anos pelo grupo DIS, fundo que possuía parte dos direitos econômicos do atleta quando ele era um promissor atacante do clube paulista",0
C72_Estadao_17-10-2022_00h30,4113,c72e,politics,2022,"Ao final, Lula se saiu melhor porque conseguiu falar mais do seu governo no passado do que Bolsonaro falou do seu.",1
C37_OGlobo_17-10-2007_12h21,1675,c37o,daily,2007,As negociações foram feitas por um pequeno buraco no muro do presídio.,0
C11_OGlobo_07-08-2006_08h29,138,c11o,daily,2006,"No momento, apenas um taxista e um passageiro estavam na rua.",0
C81_Folha_06-10-2022_15h58,4917,c81f,culture,2022,"De memória pessoal se trata sua obra, e de sua inscrição na história.",1
C88_Folha_24-08-2008_16h57,5338,c88f,politics,2008,"Na quinta-feira (23), à CPI Apagão Aéreo da Câmara, Abreu negou que a apresentação da norma supostamente inválida à Justiça signifique que a diretoria ou o corpo técnico da Anac (Agência Nacional de Aviação Civil) tivessem intenção de ludibriar o Judiciário.",0
C25_Folha_30-12-2021_12h20,932,c25f,culture,2021,"Na sequência veio ""A Asa Esquerda do Anjo"", de 1981, que ecoava o passado da autora.",1
C50_Folha_06-11-2007_12h57,2496,c50f,politics,2007,"Outra novidade é que o governo propôs é limitar o crescimento de gastos correntes em 2,5% ao ano --já descontada a inflação.",0
C1_Estadao_04-08-2006_05h54,1,c1e,world,2006,"""Não houve sobreviventes"", disse Okala.",-1
C42_Folha_25-09-2007_11h44,1966,c42f,politics,2007,"""Não tem jogo de empurra e nem pressão.",-1
C44_OGlobo_02-10-2007_13h23,2077,c44o,politics,2007,"Em tom de desafio, Almeida Lima respondeu:",1
C75_Folha_17-10-2022_15h04,4474,c75f,politics,2022,"O candidato afirmou que irá rever a política, apesar dos números positivos de queda de letalidade.",0
C81_Folha_06-10-2022_15h58,4937,c81f,culture,2022,"Uma mulher na menopausa que busca ativamente, e obtém, o gozo.",1
C41_Folha_17-07-2007_10h39,1922,c41f,sports,2007,"O tempo de 4min11seg14, melhor da prova em 2007, representou também a quebra do recorde pan-americano nos 400m medley.",0
C87_OGlobo_25-07-2007_10h51,5302,c87o,politics,2007,Ele dará lugar ao ex-ministro do Supremo Tribunal Federal Nelson Jobim.,0
C44_OGlobo_02-10-2007_13h23,2088,c44o,politics,2007,?Vossa excelência já fala pela opinião pública brasileira?,-1
C83_Estadao_02-02-2007_01h03,5016,c83e,politics,2007,"""Oposição:""Assim que tomei posse eu disse que as eleições tinham acabado.",-1
C34_Estadao_20-08-2007_13h22_titulo,1516,c34e,politics,2007,"Tomando por base as autuações totais (empresas e pessoas físicas), o valor sonegado chega a R$ 39,99 bilhões de janeiro a julho, com uma expansão de 66,22%",0
