file,id_sente,id_article,domain,year,sentences,classe
C80_OGlobo_17-10-2022_22h05,4832,c80o,sports,2022,"Antes disso, os maiores nomes do futebol mundial se reuniram em Paris, no tradicional Prêmio Bola de Ouro da revista France Football.",0
C63_OGlobo_14-10-2022_08h44,3512,c63o,politics,2022,"Em 27 de setembro, foi determinada a prisão dele por não ter se apresentado e não ter entregado o passaporte.",0
C72_Folha_17-10-2022_01h28,4203,c72f,politics,2022,VERDADEIRO.,0
C74_Estadao_17-10-2022_13h29,4345,c74e,politics,2022,"Tá aqui o meu total apoio ao nosso presidente Jair Messias Bolsonaro"", concluiu o artista.",-1
C81_Estadao_07-10-2022_08h48,4894,c81e,culture,2022,"sua infância, a ""língua dos dominados"", de que ao mesmo tempo tinha vergonha e apego, ela se vê como uma ""trânsfuga de classe"".",1
C39_Folha_28-04-2022_09h28,1743,c39f,politics,2022,"""Conseguimos o reconhecimento não apenas no Brasil, mas também em uma corte mundial, que a Operação Lava Jato, o ex-juiz Sergio Moro e o procurador Deltan Dallagnol atuaram de forma ilegal, arbitrária e afrontando um tratado internacional da ONU"", seguiu o advogado.",-1
C53_OGlobo_19-09-2022_08h56,2675,c53o,politics,2022,A narração é acompanhada pela imagem adulterada de um gráfico que exibe os mesmos números errados.,0
C72_Folha_17-10-2022_01h28,4157,c72f,politics,2022,"De acordo com relatório (página 46) da Anfavea, 1.707.851 de carros (automóveis) -montados ou desmontados- foram produzidos em 2021.",0
C87_OGlobo_25-07-2007_10h51,5312,c87o,politics,2007,Veja a biografia de Jobim.,0
C78_OGlobo_18-10-2022_08h18,4674,c78o,world,2022,"Em princípio, eles pensam que estão perdendo altitude, mas notam que ocorre o contrário, no entanto, algo fora do controle da cabine.",0
C94_Folha_18-10-2022_18h44,5810,c94f,politics,2022,"MDB, PDT, minoria e oposição liberaram seus deputados.",0
C32_OGlobo_16-07-2007_12h58,1385,c32o,world,2007,"O tremor também alterou os serviços de transporte na região, com cortes no sistema de energia do trem-bala japonês, o Shinkansen, a abertura de fendas nas estradas e o fechamento temporário do aeroporto provincial para que os técnicos verifiquem se houve danos na pista de aterrissagem.",0
C55_Estadao_28-09-2022_10h00,2784,c55e,politics,2022,"Além de declarar voto ao petista, Joaquim Barbosa faz críticas ao presidente Jair Bolsonaro (PL), candidato à reeleição.",0
C34_Estadao_20-08-2007_13h22,1485,c34e,politics,2007,A expectativa da Receita é que até o final do ano mais de 300 mil contribuintes sejam autuados pela malha fina.,0
C83_Estadao_02-02-2007_01h03,5038,c83e,politics,2007,O PT tem que reconhecer seus erros.,-1
C75_Estadao_17-10-2022_16h12,4433,c75e,politics,2022,"""Eu entendo que a investigação vai de maneira ampla, mas entendemos um confronto pela presença policial (que gerou um) ruído.",-1
C60_OGlobo_07-10-2022_09h01,3206,c60o,world,2022,"Pequim pôde ganhar a votação com 19 votos contra a proposta do debate, 17 a favor e 11 abstenções, triunfo importante menos de dois meses após a publicação de um aguardado relatório do Alto Comissariado das Nações Unidas para os Direitos Humanos que concluiu que o país cometeu graves violações dos direitos humanos, incluindo possíveis ""crimes contra a Humanidade"" na província.",0
C90_OGlobo_27-11-2007_17h25,5480,c90o,politics,2007,escreveu ainda.,0
C62_Estadao_14-10-2022_10h41_titulo,3421,c62e,politics,2022,É a terceira leva de prisões no âmbito das investigações do orçamento secreto.,0
C45_Folha_18-10-2007_08h03,2117,c45f,culture,2007,"Estou indo para São Paulo amanhã [hoje] para fazer o reconhecimento"", disse Huck, que usava um relógio Nike, à Folha, em camarote VIP no Maracanã, no Rio, onde assistiu ontem ao jogo da seleção brasileira contra o Equador.",0
C81_OGlobo_06-10-2022_21h39_titulo,4949,c81o,culture,2022,"O acontecimento', 'Os anos' e '",0
C83_OGlobo_01-02-2007_20h43,5074,c83o,politics,2007,"""Durante a campanha, além da política, eu fiz amigos e amigas.",-1
C76_Folha_18-10-2022_9h58,4544,c76f,daily,2022,"Na época, a Caixa afirmou que o material seria analisado pela Corregedoria do banco e por ""empresa independente a ser contratada pela nova gestão"".",0
C89_Folha_01-11-2007_00h00,5379,c89f,politics,2007,"""Quero, com esse gesto extremo, despir-me de quaisquer prerrogativas para assumir, apenas como cidadão, episódios particularmente dolorosos de um passado já remoto no tempo, mas ainda muito presente em minha vida e minha consciência, por seus desdobramentos de sofrimento e de dor"", diz o ex-deputado.",-1
C93_Folha_15-12-2006_14h59,5707,c93f,politics,2006,"Eles passarão a ganhar R$ 24,5 mil mensais.",0
C4_Folha_16-07-2007_09h48,1828,c4f,daily,2007,"O congestionamento esteve ainda maior às 9h, quando chegou a 113 km de extensão para uma média de 32 km.",0
C51_OGlobo_08-09-2022_14h31,2559,c51o,world,2022,"Em 1997, viu sua relação com os britânicos ser abalada após a morte de Diana, ex-mulher de Charles.",0
C51_OGlobo_08-09-2022_14h31,2569,c51o,world,2022,"O rei [Charles III] e a rainha consorte [Camila] permanecerão em Balmoral esta noite e retornarão a Londres amanhã"", informou a Casa Real britânica no Twitter.",-1
C45_OGlobo_18-10-2007_08h33,2144,c45o,culture,2007,"Está na hora de discutirmos segurança pública de verdade"", desabafou Huck no artigo.",-1
C55_Estadao_28-09-2022_10h00,2770,c55e,politics,2022,"Também há salvaguardas para evitar que os chamados outliers ou ""diferentões"" puxem a média para cima ou para baixo.",0
C85_Estadao_20-08-2007_15h02,5167,c85e,politics,2007,Fazia recomendações ao Ministério Público e ao Executivo.,0
C98_Folha_19-10-2022_18h19,6106,c98f,politics,2022,"Ali, o presidente oscilou de 48% na semana passada para 50% agora, enquanto o petista oscilou de 44% para 43%.",0
C15_OGlobo_20-09-2022_12h25,295,c15o,politics,2022,"Como também foi proibido de usar as imagens das celebrações do 7 de Setembro, por ter transformado os atos em comício de campanha, o presidente tratou de citar que ""milhões de brasileiros foram às ruas convocados pelo seu presidente"", assumindo que ele fez a convocação para os atos do Bicentenário da Independência.",1
C28_Folha_15-07-2007_17h12,1151,c28f,sports,2007,"Com esse triunfo, o Brasil se aproxima da Itália, ainda a maior vencedora de Ligas Mundiais --soma",0
C68_Folha_16-10-2022_10h48,3861,c68f,world,2022,O gabinete presidencial da ilha disse que a região é um país soberano e independente.,0
C54_Folha_28-09-2022_06h25,2735,c54f,politics,2022,NÃO votarei em Jair Bolsonaro!!!,-1
C75_OGlobo_17-10-2022_14h45,4497,c75o,politics,2022,"Em primeiro lugar, estamos todos bem.",-1
C87_Folha_25-07-2007_12h59,5288,c87f,politics,2007,"""Essa é uma mudança positiva.",-1
C64_Oglobo_14-10-2022_13h53,3557,c64o,culture,2022,"Além de ser um ator maravilhoso, ele era inteligente, brilhantemente espirituoso.",-1
C85_Estadao_20-08-2007_15h02_titulo,5185,c85e,politics,2007,Denúncia nos Correios detonou escândalo que abalou o País e só começa a ser julgado agora.,0
C60_Estadao_07-10-2022_08h43,3148,c60e,world,2022,"Além do Brasil, países como Paquistão, Somália, Líbia e Índia fizeram a opção pela abstenção.",0
C10_Folha_24-09-2022_19h55,67,c10f,politics,2022,"Na primeira pergunta, Tebet cobrou o presidente sobre o corte de recursos para merenda e creches, disse que mães têm de explicar a seus filhos palavras chulas que o presidente diz e indagou por que ele não dá prioridade para as crianças.",0
C2_Estadao_04-08-2006_12h44,584,c2e,politics,2006,"No segundo turno, as intenções de voto do presidente Lula caíram de 53% em junho para 50% em julho, enquanto o candidato Alckmin subiu de 29% para 36%.",0
C82_Folha_09-01-2006_10h08,4979,c82f,politics,2006,O senador Delcídio Amaral (PT-MS) também criticou a operação.,0
C22_Folha_24-07-2007,754,c22f,daily,2007,As companhias disponibilizaram ônibus para trazer os passageiros de Viracopos a São Paulo.,0
C40_OGlobo_06-08-2007_20h53,1888,c40o,politics,2007,O procurador solicitou o encaminhamento de todo o material que está no Conselho de Ética e também a perícia da Polícia Federal (PF) em documentos de Renan.,0
C21_OGlobo_06-08-2007_16h23,710,c21o,daily,2007,A vantagem é a desocupação mais rápida da pista pelos aviões.,0
C13_Estadao_20-09-2022_15h53,201,c13e,world,2022,"Foi o primeiro ataque ao Ministério Público na capital paulista e o segundo no Estado -o primeiro foi em Mogi das Cruzes, em julho.",0
C12_Estadao_07-08-2006_02h29,154,c12e,world,2006,"Já está em 549 mortos e 295 desaparecidas com as inundações que afetaram a Coréia do Norte, informou hoje um jornal pró norte-coreano publicado no Japão, que citou fontes oficiais de Pyongyang.",0
C90_Folha_28-11-2007_00h00,5451,c90f,politics,2007,"E não tenha dúvida que eu ficarei com os pobres"".",-1
C18_Estadao_16-04-2007_13h44,482,c18e,world,2007,"Segundo a polícia, nas últimas duas semanas houveram ameaças de bomba no local, mas ainda não se sabe se elas têm alguma relação com o tiroteio.",0
C57_OGlobo_06-10-2022_05h18,2959,c57o,world,2022,"Segundo a polícia, o assassino chegou à creche, em Uthai Sawan, uma pequena cidade dentro da província de Nong Bua Lamphu, a 500 quilômetros de Bangkok, por volta da hora do almoço.",0
C46_Folha_20-09-2022_18h45,2191,c46f,politics,2022,"O ministro Kassio Nunes Marques, porém, divergiu de Fachin e votou por manter os trechos dos decretos.",0
C52_Folha_28-09-2022_11h06_titulo,2622,c52f,politics,2022,Presidente do partido de Bolsonaro visita TSE e diz que não há sala secreta.,0
C47_OGlobo_25-12-2021_10h28,2238,c47o,science,2021,Sou nome foi dado em homenagem a um supervisor da Nasa da década de 60.,0
C4_Folha_16-07-2007_09h48,1829,c4f,daily,2007,"O Corpo de Bombeiros de São Paulo registrava apenas uma ocorrência grave ligada à chuva, às 9h30.",0
C30_Estadao_07-08-2007_07h59,1275,c30e,daily,2007,"Em comparação com a receita obtida nos seis primeiros meses de 2006, de R$ 2,958 bilhões, o lucro do Itaú cresceu 36% neste ano.",0
C1_Folha_04-08-2006_07h42,17,c1f,world,2006,"Em março, a União Européia proibiu quase todas as companhias aéreas do Congo de operar na Europa.",0
C43_Folha_17-07-2007_13h37,2018,c43f,politics,2007,A estratégia foi montada para evitar novos atrasos no processo contra Renan.,1
C17_Folha_21-08-2006,391,c17f,politics,2006,"Alckmin acusou Lula de arrogante, de subestimar a inteligência dos brasileiros e relacionou o presidente aos escândalos do mensalão, sanguessuga e ao caso Waldomiro Diniz.",0
C96_Estadao_18-10-2022_20h41,5944,c96e,politics,2022,"A repercussão negativa do caso fez Bolsonaro, candidato à reeleição, gravar uma declaração para se desculpar.",0
C14_Folha_22-08-2006,250,c14f,world,2006,Um morador de Qalyoub que ajudou nos resgates disse que a maioria dos passageiros era de homens com idades entre 20 e 50 anos.,0
C75_Folha_17-10-2022_15h04,4475,c75f,politics,2022,"O candidato, que tem o apoio do governador Rodrigo Garcia (PSDB) no segundo turno, tem um discurso linha dura na segurança pública, inclusive afirmando que os paulistas não se sentem seguros.",1
C2_Folha_04-08-2006_11h38,607,c2f,politics,2006,"Na comparação com a pesquisa Ibope divulgada há nove dias, Lula permaneceu estável em 44% e Alckmin oscilou dois pontos percentuais, de 27% para 25%.",0
C72_Folha_17-10-2022_01h28,4176,c72f,politics,2022,FALSO.,0
C47_Estadao_25-12-2021_09h55,2205,c47e,science,2021,"A bordo do foguete Ariane 5, o telescópio espacial James Webb foi lançado pela agência espacial americana (Nasa) às 9h20 deste sábado, 25.",0
C81_Estadao_07-10-2022_08h48,4889,c81e,culture,2022,Os fatos ilustram bem a diferença.,1
C98_Folha_19-10-2022_18h19,6113,c98f,politics,2022,"Entre os eleitores que votaram em Simone Tebet (PDT), a terceira colocada no primeiro turno com 4% dos votos válidos, 34% vão de Lula, 29% de Bolsonaro e 21%, em ninguém.",0
C43_Folha_17-07-2007_13h37,2028,c43f,politics,2007,"Para comprovar que fez os pagamentos, Renan justificou que teve altos ganhos com a venda de gado.",0
C68_Estadao_16-10-2022_11h22,3824,c68e,world,2022,"O documento de agosto foi o terceiro livro branco publicado pelo partido, o primeiro foi em 1993 e o último em 2000.",0
C7_Estadao_04-08-2006_14h13,3224,c7e,science,2006,"Os dois estão separados por uma distância de seis vezes a que existe entre o Sol e Plutão e ficam no berçário de estrelas de Ophiuchus, a 400 anos-luz da Terra.",0
C80_Folha_17-10-2022_16h56,4810,c80f,sports,2022,Era um sonho de criança.,-1
C5_Folha_31-08-2007,2425,c5f,politics,2007,"Até lá o ministro Nelson Jobim (Defesa) irá indicar os substitutos de Denise Abreu e Jorge Velozo, os primeiros a renunciar.",0
C75_OGlobo_17-10-2022_14h45,4509,c75o,politics,2022,Um bandido foi baleado.,1
C36_Estadao_20-07-2007-11h56,1598,c36e,politics,2007,"Não haverá nenhuma homenagem oficial em Brasília, a pedido da família.",0
C70_Estadao_16-10-2022_10h58,3953,c70e,politics,2022,"No sábado, um vídeo em que o chefe do Executivo cita meninas venezuelanas e diz que ""pintou um clima"" viralizou na internet, impulsionado pela oposição.",0
C11_Estadao_08-08-2006_12h11,106,c11e,daily,2006,"Os piores pontos estão na Marginal do Tietê, sentido Ayrton Senna, na pista expressa, da Ponte Freguesia do Ó até a Rua Azurita com 7,7 quilômetros.",0
C60_OGlobo_07-10-2022_09h01,3184,c60o,world,2022,"A posição foi seguida pela Argentina, que na quinta também não endossou o texto da da OEA.",0
C75_Folha_17-10-2022_15h04_titulo,4492,c75f,politics,2022,"Falar em atentado contra Tarcísio é prematuro, e câmeras irão esclarecer, diz secretário de SP.",-1
C17_OGlobo_24-10-2006_01h21,418,c17o,politics,2006,"""Este país tem Polícia e promotoria, e são elas que vão dar conta das denúncias, não o Presidente.",-1
C75_Estadao_17-10-2022_16h12,4434,c75e,politics,2022,"""Na dinâmica dos fatos, algo ainda tendo em vista o ruído da Polícia estar nesse ambiente.",-1
C66_Estadao_15-10-2022_15h31,3677,c66e,sports,2022,"Ele disse que quer se dedicar mais aos familiares, neste momento.",0
C89_Folha_01-11-2007_00h00,5403,c89f,politics,2007,"O presidente do Conselho de Ética da Câmara, Ricardo Izar (PTB-SP), afirmou que é preciso mudar a lei.",0
C76_Estadao_18-10-2022_5h17,4522,c76e,daily,2022,"No comunicado, a Caixa disse que acatou o pedido de renúncia formalizado por Salituro, que alegou questões pessoais.",0
C3_OGlobo_20-07-2007_01h20,1267,c3o,daily,2007,"O jornalista William Bonner conversou, por telefone, com o presidente da TAM, Marco Antônio Bologna, e com o vice-presidente técnico da empresa, Ruy Amparo.",0
C35_OGlobo_21-09-2022_21h41,1592,c35o,world,2022,Vladimir Putin anunciou nesta quarta-feira (21) a convocação de mais 300 mil reservistas para lutar na Ucrânia.,0
C79-Folha_17-10-2022_23h01,4722,c79f,politics,2022,"Bolsonaro e Moro reataram, mas os termos ainda estão sendo costurados.",1
C54_Folha_28-09-2022_06h25,2738,c54f,politics,2022,O ex-ministro do STF (Supremo Tribunal Federal) Celso de Mello declarou na noite desta terça-feira (27) apoio à candidatura de Luiz Inácio Lula da Silva (PT) à Presidência da República.,0
C30_OGlobo_07-08-2007_09h10,1319,c30o,daily,2007,"O retorno sobre o patrimônio líquido médio anualizado ficou em 32,8%, abaixo dos 35,1% há um ano.",0
C72_OGlobo_17-10-2022_08h05,4228,c72o,politics,2022,"Já em 2017, Michel Temer (MDB) inaugurou o Eixo Leste.",0
C85_Estadao_20-08-2007_15h02,5162,c85e,politics,2007,"Citou Dirceu como ""chefe do organograma delituoso"" e listou como integrantes da ""quadrilha"" três ex-dirigentes petistas: José Genoino, Delúbio Soares e Silvio Pereira.",-1
C67_Estadao_15-10-2022_17h00,3745,c67e,politics,2022,"Após João Amoedo, um dos fundadores do Partido Novo, declarar voto em Luiz Inácio Lula da Silva (PT) neste sábado, 15, filiados à legenda foram a público se manifestar contra a posição adotada pelo correligionário e reafirmar críticas ao ideário petista.",0
C83_Folha_01-02-2007_20h44,5054,c83f,politics,2007,"Com 261 votos, Chinaglia superou Aldo Rebelo (PC do B-SP) no segundo turno da eleição.",0
C55_Folha_28-09-2022_00h05,2807,c55f,politics,2022,O levantamento mostra ainda que a avaliação negativa do governo continua a subir e foi de 39% para 42%.,0
C54_Estadao_28-09-2022_01h10_titulo,2713,c54e,politics,2022,"Ex-ministro do Supremo Tribunal Federal entra para o rol de ex-integrantes da Corte que manifestaram voto no petista, ao lado de Joaquim Barbosa;",0
